prompt,label
"[Infrastructure] The crash is not at an intersection. The traffic control device is Traffic Signal.
[Road Level] The trafficway is Divided, no median barrier Two-way. The functional class of the roadway is Other Principal Arterial. The roadway class is Urban Multilane Divided Non-Freeway.
[Dynamic Conditions] The light condition is Daylight and the weather condition is Clear.
[Position] The crash occurred in Lake, within a 25,000 – 50,000 area. It did not occur in a work zone.
[Time] The crash occurred on July 8, 2022 at hour 10.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 73. Gender is Male.
[Person 3 Person Information] This person was in Vehicle Unit 2. The person involved is a Driver, aged 20. Gender is Male.
[Driver Behavior] The primary behavior is Failing to Reduce Speed to Avoid Crash, and the secondary behavior is Not Applicable. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of None and was manufactured in 2017.
[Vehicle 2 Vehicle Information] The vehicle had a defect of None and was manufactured in 2018.
[Vehicle 3 Vehicle Information] The vehicle had a defect of None and was manufactured in 2003.
[Road Surface] The road surface condition is Dry. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: No. Safety equipment used: Shoulder and Lap Belt Used.
[Person 3 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: No. Safety equipment used: Shoulder and Lap Belt Used.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Slow/Stop in Traffic and it was traveling in the North direction.
[Vehicle 2 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Straight Ahead and it was traveling in the North direction.
[Vehicle 3 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Slow/Stop in Traffic and it was traveling in the North direction.",<MINOR INJURY>
"[Infrastructure] The crash is not at an intersection. The traffic control device is Other Warning Sign.
[Road Level] The trafficway is Divided - w/median barrier Two-way. The functional class of the roadway is Minor Arterial. The roadway class is Urban Multilane Divided Non-Freeway.
[Dynamic Conditions] The light condition is Daylight and the weather condition is Clear.
[Position] The crash occurred in Rock Island, within a 10,000 – 25,000 area. It did not occur in a work zone.
[Time] The crash occurred on July 3, 2022 at hour 13.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 44. Gender is Male.
[Driver Behavior] The primary behavior is Failing to Reduce Speed to Avoid Crash, and the secondary behavior is Driving Skills/Knowledge/Experience. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of None and was manufactured in Unknown.
[Road Surface] The road surface condition is Dry. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is .000. Distraction status: No. Safety equipment used: Usage Unknown.
[Vehicle 1 Vehicle Status] The unit locates at Off Pavement - Right. The vehicle's maneuver prior to the crash was Skidding/Control Loss and it was traveling in the Southwest direction.",<FATAL>
"[Infrastructure] The crash is not at an intersection. The traffic control device is No Controls.
[Road Level] The trafficway is Not Divided Two-way. The functional class of the roadway is Minor Arterial. The roadway class is Rural 2 Lane Roads.
[Dynamic Conditions] The light condition is Darkness and the weather condition is Clear.
[Position] The crash occurred in Morgan, within a Unincorporated area. It did not occur in a work zone.
[Time] The crash occurred on September 8, 2022 at hour 20.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 60. Gender is Male.
[Person 2 Person Information] This person was in Vehicle Unit 2. The person involved is a Driver, aged 48. Gender is Male.
[Driver Behavior] The primary behavior is Failing To Yield Right-of-Way, and the secondary behavior is Not Applicable. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of None and was manufactured in 2020.
[Vehicle 2 Vehicle Information] The vehicle had a defect of None and was manufactured in 2008.
[Road Surface] The road surface condition is Dry. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is .218. Distraction status: No. Safety equipment used: Usage Unknown.
[Person 2 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: No. Safety equipment used: Safety Belt Not Used.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Slow/Stop in Traffic and it was traveling in the South direction.
[Vehicle 2 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Straight Ahead and it was traveling in the South direction.",<FATAL>
"[Infrastructure] The crash is at an intersection. The traffic control device is Traffic Signal.
[Road Level] The trafficway is Four way. The functional class of the roadway is Major Collector (Includes Collector (Urban)). The roadway class is Urban Multilane Undivided Non-Freeway.
[Dynamic Conditions] The light condition is Daylight and the weather condition is Clear.
[Position] The crash occurred in Rock Island, within a 25,000 – 50,000 area. It did not occur in a work zone.
[Time] The crash occurred on December 21, 2022 at hour 8.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 20. Gender is Male.
[Person 2 Person Information] This person was in Vehicle Unit 2. The person involved is a Driver, aged 26. Gender is Female.
[Driver Behavior] The primary behavior is Disregarding Traffic Signals, and the secondary behavior is Unable to Determine. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of None and was manufactured in 2018.
[Vehicle 2 Vehicle Information] The vehicle had a defect of None and was manufactured in Unknown.
[Road Surface] The road surface condition is Dry. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is .000. Distraction status: No. Safety equipment used: Safety Belt Not Used.
[Person 2 Person Status] The driver's blood alcohol content is .000. Distraction status: No. Safety equipment used: Shoulder and Lap Belt Used.
[Vehicle 1 Vehicle Status] The unit locates at Intersection. The vehicle's maneuver prior to the crash was Turning Left and it was traveling in the South direction.
[Vehicle 2 Vehicle Status] The unit locates at Intersection. The vehicle's maneuver prior to the crash was Straight Ahead and it was traveling in the West direction.",<FATAL>
"[Infrastructure] The crash is not at an intersection. The traffic control device is Traffic Signal.
[Road Level] The trafficway is Divided, no median barrier Two-way. The functional class of the roadway is Other Principal Arterial. The roadway class is Urban 2 Lane Roads.
[Dynamic Conditions] The light condition is Darkness, Lighted Road and the weather condition is Clear.
[Position] The crash occurred in Cook, within a Chicago area. It did not occur in a work zone.
[Time] The crash occurred on November 25, 2022 at hour 17.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 18. Gender is Male.
[Person 2 Person Information] This person was a pedestrian. The person involved is a Pedestrian, aged 56. Gender is Female.
[Driver Behavior] The primary behavior is Failing to Reduce Speed to Avoid Crash, and the secondary behavior is Not Applicable. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of Unknown and was manufactured in 2015.
[Road Surface] The road surface condition is Dry. The road defect condition is Debris on roadway.
[Person 1 Person Status] The driver's blood alcohol content is .000. Distraction status: Yes. Safety equipment used: Shoulder and Lap Belt Used.
[Person 2 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: Yes. Safety equipment used: None.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Straight Ahead and it was traveling in the West direction.",<FATAL>
"[Infrastructure] The crash is not at an intersection. The traffic control device is No Controls.
[Road Level] The trafficway is Not Divided Two-way. The functional class of the roadway is Other Principal Arterial. The roadway class is Urban Multilane Divided Non-Freeway.
[Dynamic Conditions] The light condition is Daylight and the weather condition is Clear.
[Position] The crash occurred in Will, within a Unincorporated area. It did not occur in a work zone.
[Time] The crash occurred on November 10, 2022 at hour 12.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 19. Gender is Male.
[Person 2 Person Information] This person was in Vehicle Unit 2. The person involved is a Driver, aged 43. Gender is Female.
[Driver Behavior] The primary behavior is Failing to Reduce Speed to Avoid Crash, and the secondary behavior is Driving Skills/Knowledge/Experience. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of None and was manufactured in 2020.
[Vehicle 2 Vehicle Information] The vehicle had a defect of None and was manufactured in Unknown.
[Road Surface] The road surface condition is Dry. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is .000. Distraction status: No. Safety equipment used: Shoulder and Lap Belt Used.
[Person 2 Person Status] The driver's blood alcohol content is .000. Distraction status: No. Safety equipment used: Shoulder and Lap Belt Used.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Straight Ahead and it was traveling in the West direction.
[Vehicle 2 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Slow/Stop in Traffic and it was traveling in the West direction.",<MINOR INJURY>
"[Infrastructure] The crash is not at an intersection. The traffic control device is No Controls.
[Road Level] The trafficway is Not Divided Two-way. The functional class of the roadway is Unknown. The roadway class is Rural 2 Lane Roads.
[Dynamic Conditions] The light condition is Darkness and the weather condition is Clear.
[Position] The crash occurred in Bond, within a Population Under 2,500 area. It did not occur in a work zone.
[Time] The crash occurred on October 1, 2022 at hour 0.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 24. Gender is Male.
[Driver Behavior] The primary behavior is Had Been Drinking (Use When Arrest is Made), and the secondary behavior is Failing to Reduce Speed to Avoid Crash. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of None and was manufactured in 1997.
[Road Surface] The road surface condition is Dry. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: No. Safety equipment used: Usage Unknown.
[Vehicle 1 Vehicle Status] The unit locates at Off Pavement - Right. The vehicle's maneuver prior to the crash was Straight Ahead and it was traveling in the North direction.",<SERIOUS INJURY>
"[Infrastructure] The crash is not at an intersection. The traffic control device is No Controls.
[Road Level] The trafficway is One-Way. The functional class of the roadway is Unknown. The roadway class is Urban 2 Lane Roads.
[Dynamic Conditions] The light condition is Darkness and the weather condition is Snow.
[Position] The crash occurred in Cook, within a 5,000 – 10,000 area. It did not occur in a work zone.
[Time] The crash occurred on January 28, 2022 at hour 17.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged Unknown. Gender is Unknown.
[Driver Behavior] The primary behavior is Unable to Determine, and the secondary behavior is Not Applicable. The crash is a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of Unknown and was manufactured in Unknown.
[Vehicle 2 Vehicle Information] The vehicle had a defect of None and was manufactured in 2019.
[Road Surface] The road surface condition is Wet. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: No. Safety equipment used: Usage Unknown.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Unknown/NA and it was traveling in the South direction.
[Vehicle 2 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Parked and it was traveling in the South direction.",<NO APPARENT INJURY>
"[Infrastructure] The crash is not at an intersection. The traffic control device is No Controls.
[Road Level] The trafficway is Not Divided Two-way. The functional class of the roadway is Unknown. The roadway class is Urban 2 Lane Roads.
[Dynamic Conditions] The light condition is Darkness, Lighted Road and the weather condition is Rain.
[Position] The crash occurred in Winnebago, within a Over 50,000 area. It did not occur in a work zone.
[Time] The crash occurred on January 1, 2022 at hour 11.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged Unknown. Gender is Unknown.
[Driver Behavior] The primary behavior is Unable to Determine, and the secondary behavior is Unable to Determine. The crash is a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of Unknown and was manufactured in Unknown.
[Vehicle 2 Vehicle Information] The vehicle had a defect of Unknown and was manufactured in 2001.
[Road Surface] The road surface condition is Wet. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: No. Safety equipment used: Usage Unknown.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Straight Ahead and it was traveling in the West direction.
[Vehicle 2 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Parked and it was traveling in the West direction.",<NO APPARENT INJURY>
"[Infrastructure] The crash is not at an intersection. The traffic control device is Other.
[Road Level] The trafficway is Not Divided Two-way. The functional class of the roadway is Minor Arterial. The roadway class is Rural 2 Lane Roads.
[Dynamic Conditions] The light condition is Darkness and the weather condition is Clear.
[Position] The crash occurred in Scott, within a Population Under 2,500 area. It did not occur in a work zone.
[Time] The crash occurred on January 26, 2022 at hour 23.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 22. Gender is Male.
[Driver Behavior] The primary behavior is Failing to Reduce Speed to Avoid Crash, and the secondary behavior is Improper Lane Usage. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of None and was manufactured in 2010.
[Road Surface] The road surface condition is Dry. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is .193. Distraction status: No. Safety equipment used: Shoulder and Lap Belt Used.
[Vehicle 1 Vehicle Status] The unit locates at Off Pavement - Right. The vehicle's maneuver prior to the crash was Skidding/Control Loss and it was traveling in the North direction.",<FATAL>
"[Infrastructure] The crash is not at an intersection. The traffic control device is No Controls.
[Road Level] The trafficway is Not Divided Two-way. The functional class of the roadway is Unknown. The roadway class is Urban 2 Lane Roads.
[Dynamic Conditions] The light condition is Daylight and the weather condition is Clear.
[Position] The crash occurred in Cook, within a Chicago area. It did not occur in a work zone.
[Time] The crash occurred on August 26, 2022 at hour 15.
[Person 1 Person Information] This person was in Vehicle Unit 2. The person involved is a Driver, aged Unknown. Gender is Male.
[Driver Behavior] The primary behavior is Not Applicable, and the secondary behavior is Not Applicable. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of Unknown and was manufactured in Unknown.
[Vehicle 2 Vehicle Information] The vehicle had a defect of Unknown and was manufactured in 2017.
[Road Surface] The road surface condition is Dry. The road defect condition is Unknown.
[Person 1 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: No. Safety equipment used: Usage Unknown.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Parked and it was traveling in the North direction.
[Vehicle 2 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Other and it was traveling in the South direction.",<NO APPARENT INJURY>
"[Infrastructure] The crash is not at an intersection. The traffic control device is No Controls.
[Road Level] The trafficway is Not Divided Two-way. The functional class of the roadway is Unknown. The roadway class is Urban 2 Lane Roads.
[Dynamic Conditions] The light condition is Darkness and the weather condition is Severe cross wind.
[Position] The crash occurred in Cook, within a Chicago area. It did not occur in a work zone.
[Time] The crash occurred on November 5, 2022 at hour 21.
[Person 1 Person Information] This person was in Vehicle Unit 2. The person involved is a Driver, aged Unknown. Gender is Female.
[Driver Behavior] The primary behavior is Improper Lane Usage, and the secondary behavior is Improper Overtaking/Passing. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of None and was manufactured in 2011.
[Vehicle 2 Vehicle Information] The vehicle had a defect of Unknown and was manufactured in Unknown.
[Road Surface] The road surface condition is Dry. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: Yes. Safety equipment used: Usage Unknown.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Parked and it was traveling in the South direction.
[Vehicle 2 Vehicle Status] The unit locates at Intersection. The vehicle's maneuver prior to the crash was Passing/Overtaking and it was traveling in the South direction.",<NO APPARENT INJURY>
"[Infrastructure] The crash is not at an intersection. The traffic control device is No Controls.
[Road Level] The trafficway is Divided, no median barrier Two-way. The functional class of the roadway is Minor Arterial. The roadway class is Urban 2 Lane Roads.
[Dynamic Conditions] The light condition is Darkness, Lighted Road and the weather condition is Freezing rail or freezing drizzle.
[Position] The crash occurred in Lake, within a Unincorporated area. It did not occur in a work zone.
[Time] The crash occurred on April 3, 2022 at hour 3.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 45. Gender is Male.
[Driver Behavior] The primary behavior is Improper Lane Usage, and the secondary behavior is Operating Vehicle in Erratic, Reckless, Careless, Negligent or Aggressive Manner. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of Unknown and was manufactured in 2002.
[Road Surface] The road surface condition is Wet. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is .192. Distraction status: No. Safety equipment used: Shoulder and Lap Belt Used.
[Vehicle 1 Vehicle Status] The unit locates at Off Pavement - Left. The vehicle's maneuver prior to the crash was Skidding/Control Loss and it was traveling in the East direction.",<FATAL>
"[Infrastructure] The crash is not at an intersection. The traffic control device is No Controls.
[Road Level] The trafficway is Divided, no median barrier Two-way. The functional class of the roadway is Minor Arterial. The roadway class is Urban Multilane Undivided Non-Freeway.
[Dynamic Conditions] The light condition is Dusk and the weather condition is Freezing rail or freezing drizzle.
[Position] The crash occurred in Cook, within a 10,000 – 25,000 area. It did not occur in a work zone.
[Time] The crash occurred on December 9, 2022 at hour 16.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 45. Gender is Female.
[Person 3 Person Information] This person was a pedestrian. The person involved is a Pedestrian, aged 82. Gender is Female.
[Driver Behavior] The primary behavior is Failing To Yield Right-of-Way, and the secondary behavior is Not Applicable. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of Unknown and was manufactured in 2012.
[Road Surface] The road surface condition is Wet. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is .000. Distraction status: No. Safety equipment used: Shoulder and Lap Belt Used.
[Person 3 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: No. Safety equipment used: None Used/Not Applicable.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Straight Ahead and it was traveling in the West direction.",<FATAL>
"[Infrastructure] The crash is not at an intersection. The traffic control device is No Controls.
[Road Level] The trafficway is Not Divided Two-way. The functional class of the roadway is Unknown. The roadway class is Urban Multilane Undivided Non-Freeway.
[Dynamic Conditions] The light condition is Daylight and the weather condition is Clear.
[Position] The crash occurred in Jefferson, within a 10,000 – 25,000 area. It did not occur in a work zone.
[Time] The crash occurred on September 22, 2022 at hour 7.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 67. Gender is Male.
[Driver Behavior] The primary behavior is Animal, and the secondary behavior is Unable to Determine. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of None and was manufactured in Unknown.
[Road Surface] The road surface condition is Dry. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: No. Safety equipment used: Usage Unknown.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Straight Ahead and it was traveling in the East direction.",<NO APPARENT INJURY>
"[Infrastructure] The crash is not at an intersection. The traffic control device is No Controls.
[Road Level] The trafficway is One-Way. The functional class of the roadway is Unknown. The roadway class is Urban 2 Lane Roads.
[Dynamic Conditions] The light condition is Daylight and the weather condition is Clear.
[Position] The crash occurred in Cook, within a Chicago area. It did not occur in a work zone.
[Time] The crash occurred on December 5, 2022 at hour 8.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 31. Gender is Female.
[Person 2 Person Information] This person was in Vehicle Unit 2. The person involved is a Driver, aged 42. Gender is Female.
[Driver Behavior] The primary behavior is Unable to Determine, and the secondary behavior is Unable to Determine. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of None and was manufactured in 2017.
[Vehicle 2 Vehicle Information] The vehicle had a defect of None and was manufactured in 2012.
[Road Surface] The road surface condition is Dry. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: Yes. Safety equipment used: Shoulder and Lap Belt Used.
[Person 2 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: Yes. Safety equipment used: Usage Unknown.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Backing and it was traveling in the North direction.
[Vehicle 2 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Straight Ahead and it was traveling in the South direction.",<NO APPARENT INJURY>
"[Infrastructure] The crash is not at an intersection. The traffic control device is Stop Sign.
[Road Level] The trafficway is Not Divided Two-way. The functional class of the roadway is Unknown. The roadway class is Urban Multilane Undivided Non-Freeway.
[Dynamic Conditions] The light condition is Dusk and the weather condition is Rain.
[Position] The crash occurred in Cook, within a Chicago area. It did not occur in a work zone.
[Time] The crash occurred on October 25, 2022 at hour 17.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged Unknown. Gender is Male.
[Person 2 Person Information] This person was a pedestrian. The person involved is a Pedestrian, aged 49. Gender is Male.
[Driver Behavior] The primary behavior is Unable to Determine, and the secondary behavior is Unable to Determine. The crash is a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of Unknown and was manufactured in Unknown.
[Road Surface] The road surface condition is Wet. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: Yes. Safety equipment used: Usage Unknown.
[Person 2 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: Yes. Safety equipment used: None Used/Not Applicable.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Straight Ahead and it was traveling in the South direction.",<MINOR INJURY>
"[Infrastructure] The crash is not at an intersection. The traffic control device is Other.
[Road Level] The trafficway is Divided - w/median barrier Two-way. The functional class of the roadway is Interstate. The roadway class is Urban Freeways.
[Dynamic Conditions] The light condition is Daylight and the weather condition is Clear.
[Position] The crash occurred in Du Page, within a Unincorporated area. It did not occur in a work zone.
[Time] The crash occurred on June 2, 2022 at hour 6.
[Person 1 Person Information] This person was in Vehicle Unit 1. The person involved is a Driver, aged 40. Gender is Male.
[Person 2 Person Information] This person was in Vehicle Unit 2. The person involved is a Driver, aged 52. Gender is Female.
[Driver Behavior] The primary behavior is Following Too Closely, and the secondary behavior is Failing to Reduce Speed to Avoid Crash. The crash is not a hit-and-run incident.
[Vehicle 1 Vehicle Information] The vehicle had a defect of None and was manufactured in 2015.
[Vehicle 2 Vehicle Information] The vehicle had a defect of None and was manufactured in 2017.
[Road Surface] The road surface condition is Dry. The road defect condition is nan.
[Person 1 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: No. Safety equipment used: Shoulder and Lap Belt Used.
[Person 2 Person Status] The driver's blood alcohol content is Not Tested. Distraction status: No. Safety equipment used: Shoulder and Lap Belt Used.
[Vehicle 1 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Straight Ahead and it was traveling in the East direction.
[Vehicle 2 Vehicle Status] The unit locates at On Pavement (Roadway). The vehicle's maneuver prior to the crash was Slow/Stop in Traffic and it was traveling in the East direction.",<NO APPARENT INJURY>
